0,6406,0.0,150.0,360.0,1.0,5.0106352940962555,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,6406.0,8.764990330169104,0.4166666666666667,5989.333333333333
1,51763,0.0,700.0,300.0,1.0,6.551080335043404,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,51763.0,10.854430887309706,2.3333333333333335,49429.666666666664
1,5818,2160.0,184.0,360.0,1.0,5.214935757608986,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,7978.0,8.984443032465352,0.5111111111111111,7466.888888888889
1,2583,2167.0,104.0,360.0,1.0,4.6443908991413725,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,4750.0,8.465899897028686,0.28888888888888886,4461.111111111111
1,2583,2358.0,120.0,360.0,1.0,4.787491742782046,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,4941.0,8.50532301884575,0.3333333333333333,4607.666666666667
0,3598,1287.0,100.0,360.0,1.0,4.605170185988092,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,4885.0,8.493924564476883,0.2777777777777778,4607.222222222223
0,8750,4167.0,308.0,360.0,1.0,5.730099782973574,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,12917.0,9.466299552232016,0.8555555555555555,12061.444444444445
1,2667,1625.0,84.0,360.0,1.0,4.430816798843313,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,4292.0,8.36450810375059,0.23333333333333334,4058.6666666666665
0,3400,0.0,95.0,360.0,1.0,4.553876891600541,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,3400.0,8.131530710604252,0.2638888888888889,3136.1111111111113
0,2726,0.0,106.0,360.0,0.0,4.663439094112067,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,2726.0,7.9105906122564775,0.29444444444444445,2431.5555555555557
1,9328,0.0,188.0,180.0,1.0,5.236441962829949,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,9328.0,9.140775908590273,1.0444444444444445,8283.555555555555
0,3087,2210.0,136.0,360.0,0.0,4.912654885736052,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,5297.0,8.574895901544526,0.37777777777777777,4919.222222222223
0,8666,4983.0,376.0,360.0,0.0,5.929589143389895,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,13649.0,9.521421537856195,1.0444444444444445,12604.555555555555
1,3033,1459.0,95.0,360.0,1.0,4.553876891600541,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4492.0,8.410053315858335,0.2638888888888889,4228.111111111111
1,7583,0.0,187.0,360.0,1.0,5.231108616854587,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,7583.0,8.933664178700935,0.5194444444444445,7063.555555555556
1,7333,8333.0,175.0,300.0,1.0,5.1647859739235145,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,15666.0,9.659248037927183,0.5833333333333334,15082.666666666666
1,5780,0.0,192.0,360.0,1.0,5.2574953720277815,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,5780.0,8.662158961666423,0.5333333333333333,5246.666666666667
1,3083,0.0,255.0,360.0,1.0,5.541263545158426,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,3083.0,8.03365842788615,0.7083333333333334,2374.6666666666665
0,2500,0.0,96.0,480.0,1.0,4.564348191467836,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,2500.0,7.824046010856292,0.2,2300.0
0,3010,3136.0,128.0,360.0,0.0,4.852030263919617,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,6146.0,8.72355674269043,0.35555555555555557,5790.444444444444
1,3244,0.0,80.0,360.0,1.0,4.382026634673881,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3244.0,8.084562415235304,0.2222222222222222,3021.777777777778
1,3406,4417.0,123.0,360.0,1.0,4.812184355372417,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,7823.0,8.96482339168508,0.3416666666666667,7481.333333333333
1,2600,3500.0,115.0,360.0,1.0,4.74493212836325,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,6100.0,8.716044050161402,0.3194444444444444,5780.555555555556
0,2987,0.0,88.0,360.0,0.0,4.477336814478207,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,2987.0,8.00202481821611,0.24444444444444444,2742.5555555555557
1,17263,0.0,225.0,360.0,1.0,5.41610040220442,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,17263.0,9.756320761816548,0.625,16638.0
1,16692,0.0,110.0,360.0,1.0,4.700480365792417,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,16692.0,9.722684841711443,0.3055555555555556,16386.444444444445
1,3750,2083.0,120.0,360.0,1.0,4.787491742782046,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,5833.0,8.671286726753637,0.3333333333333333,5499.666666666667
1,4300,2014.0,194.0,360.0,1.0,5.267858159063328,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,6314.0,8.750524669117937,0.5388888888888889,5775.111111111111
1,3625,0.0,108.0,360.0,1.0,4.68213122712422,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,3625.0,8.195609567288775,0.3,3325.0
0,12000,0.0,164.0,360.0,1.0,5.099866427824199,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,12000.0,9.392661928770137,0.45555555555555555,11544.444444444445
0,150,1800.0,135.0,360.0,1.0,4.90527477843843,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1950.0,7.575584651557793,0.375,1575.0
1,4583,5625.0,255.0,360.0,1.0,5.541263545158426,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,10208.0,9.23092700558457,0.7083333333333334,9499.666666666666
0,2454,2333.0,181.0,360.0,0.0,5.198497031265826,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,4787.0,8.473659189392508,0.5027777777777778,4284.222222222223
1,4226,1040.0,110.0,360.0,1.0,4.700480365792417,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,5266.0,8.569026340056254,0.3055555555555556,4960.444444444444
1,5819,5000.0,120.0,360.0,1.0,4.787491742782046,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,10819.0,9.289059126687574,0.3333333333333333,10485.666666666666
1,5417,4196.0,267.0,360.0,1.0,5.58724865840025,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,9613.0,9.170871628065816,0.7416666666666667,8871.333333333334
1,3416,2816.0,113.0,360.0,1.0,4.727387818712341,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,6232.0,8.737452587550584,0.3138888888888889,5918.111111111111
1,4695,0.0,96.0,360.0,1.0,4.564348191467836,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,4695.0,8.454253391642363,0.26666666666666666,4428.333333333333
1,2071,754.0,94.0,480.0,1.0,4.543294782270004,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,2825.0,7.946263643580541,0.19583333333333333,2629.1666666666665
1,63337,0.0,490.0,180.0,1.0,6.194405391104672,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,63337.0,11.05622495553552,2.7222222222222223,60614.77777777778
1,3704,2000.0,120.0,360.0,1.0,4.787491742782046,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,5704.0,8.648922962094131,0.3333333333333333,5370.666666666667
1,2301,985.7999877999998,78.0,180.0,1.0,4.356708826689592,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,3286.7999878,8.097669722345216,0.43333333333333335,2853.4666544666666
1,2132,1591.0,96.0,360.0,1.0,4.564348191467836,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,3723.0,8.222285073872717,0.26666666666666666,3456.3333333333335
1,4100,0.0,124.0,360.0,1.0,4.820281565605037,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,4100.0,8.318742252692399,0.34444444444444444,3755.5555555555557
0,2889,0.0,45.0,180.0,0.0,3.8066624897703196,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2889.0,7.968665700466235,0.25,2639.0
1,9167,0.0,185.0,360.0,1.0,5.220355825078324,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,9167.0,9.123365357961776,0.5138888888888888,8653.111111111111
1,1863,1041.0,98.0,360.0,1.0,4.584967478670572,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,2904.0,7.973844375944687,0.2722222222222222,2631.777777777778
1,2500,20000.0,103.0,360.0,1.0,4.634728988229636,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,22500.0,10.021270588192511,0.2861111111111111,22213.88888888889
1,6133,3906.0,324.0,360.0,1.0,5.780743515792329,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,10039.0,9.214232786691527,0.9,9139.0
0,4344,736.0,87.0,360.0,1.0,4.465908118654584,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,5080.0,8.533066540572527,0.24166666666666667,4838.333333333333
1,3988,0.0,50.0,240.0,1.0,3.912023005428146,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,3988.0,8.291045131081729,0.20833333333333334,3779.6666666666665
1,3667,1459.0,144.0,360.0,1.0,4.969813299576001,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,5126.0,8.542080906924017,0.4,4726.0
1,2333,1516.0,95.0,360.0,1.0,4.553876891600541,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,3849.0,8.255568653283746,0.2638888888888889,3585.1111111111113
1,8000,0.0,200.0,360.0,1.0,5.298317366548036,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,8000.0,8.987196820661973,0.5555555555555556,7444.444444444444
1,8080,2250.0,180.0,360.0,1.0,5.19295685089021,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,10330.0,9.242807562113684,0.5,9830.0
1,2666,2083.0,95.0,360.0,1.0,4.553876891600541,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4749.0,8.465689348549121,0.2638888888888889,4485.111111111111
1,3017,663.0,102.0,360.0,1.0,4.624972813284271,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3680.0,8.210668031162976,0.2833333333333333,3396.6666666666665
1,6325,0.0,175.0,360.0,1.0,5.1647859739235145,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,6325.0,8.752265313595721,0.4861111111111111,5838.888888888889
1,4188,0.0,115.0,180.0,1.0,4.74493212836325,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,4188.0,8.339978571990427,0.6388888888888888,3549.1111111111113
1,2917,0.0,84.0,360.0,1.0,4.430816798843313,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2917.0,7.978310969867722,0.23333333333333334,2683.6666666666665
1,5503,4490.0,70.0,360.0,1.0,4.248495242049359,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,9993.0,9.209640126861789,0.19444444444444445,9798.555555555555
1,5000,0.0,132.0,360.0,1.0,4.882801922586371,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,5000.0,8.517193191416238,0.36666666666666664,4633.333333333333
1,3086,0.0,120.0,360.0,1.0,4.787491742782046,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3086.0,8.034631032923107,0.3333333333333333,2752.6666666666665
1,3716,0.0,42.0,180.0,1.0,3.7376696182833684,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,3716.0,8.22040309993373,0.23333333333333334,3482.6666666666665
1,2768,1950.0,155.0,360.0,1.0,5.043425116919247,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,4718.0,8.45914025996762,0.4305555555555556,4287.444444444444
1,2423,505.0,130.0,360.0,1.0,4.867534450455582,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2928.0,7.982074875081202,0.3611111111111111,2566.8888888888887
1,2507,0.0,56.0,360.0,1.0,4.02535169073515,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2507.0,7.826842098158293,0.15555555555555556,2351.4444444444443
1,3816,754.0,160.0,360.0,1.0,5.075173815233827,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4570.0,8.42726848388825,0.4444444444444444,4125.555555555556
1,3103,1300.0,80.0,360.0,1.0,4.382026634673881,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4403.0,8.390041405755754,0.2222222222222222,4180.777777777777
1,9357,0.0,292.0,360.0,1.0,5.676753802268282,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,9357.0,9.143880005275912,0.8111111111111111,8545.888888888889
1,5667,2667.0,180.0,360.0,1.0,5.19295685089021,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,8334.0,9.0280988119824,0.5,7834.0
1,5829,0.0,138.0,360.0,1.0,4.927253685157205,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,5829.0,8.67060073804555,0.38333333333333336,5445.666666666667
1,2699,2785.0,96.0,360.0,1.0,4.564348191467836,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,5484.0,8.609590040682205,0.26666666666666666,5217.333333333333
0,2130,6666.0,70.0,180.0,1.0,4.248495242049359,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,8796.0,9.082052351674651,0.3888888888888889,8407.111111111111
1,2958,2900.0,131.0,360.0,1.0,4.875197323201151,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,5858.0,8.675563527387679,0.3638888888888889,5494.111111111111
1,3159,0.0,100.0,360.0,1.0,4.605170185988092,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3159.0,8.058010800802085,0.2777777777777778,2881.222222222222
1,2833,1857.0,126.0,360.0,1.0,4.836281906951478,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,4690.0,8.453187861440325,0.35,4340.0
0,11000,0.0,83.0,360.0,1.0,4.418840607796598,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,11000.0,9.305650551780507,0.23055555555555557,10769.444444444445
0,7250,1667.0,110.0,360.0,0.0,4.700480365792417,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,8917.0,9.095714846134879,0.3055555555555556,8611.444444444445
0,2609,3449.0,165.0,180.0,0.0,5.10594547390058,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,6058.0,8.709134991587183,0.9166666666666666,5141.333333333333
1,1928,1644.0,100.0,360.0,1.0,4.605170185988092,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,3572.0,8.18088094199639,0.2777777777777778,3294.222222222222
1,1907,2365.0,120.0,360.0,1.0,4.787491742782046,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,4272.0,8.35983738064003,0.3333333333333333,3938.6666666666665
1,8750,4996.0,130.0,360.0,1.0,4.867534450455582,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,13746.0,9.52850315168155,0.3611111111111111,13384.888888888889
1,5391,0.0,130.0,360.0,1.0,4.867534450455582,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,5391.0,8.592486175451668,0.3611111111111111,5029.888888888889
1,2929,2333.0,139.0,360.0,1.0,4.9344739331306915,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,5262.0,8.568266461600238,0.3861111111111111,4875.888888888889
1,3232,1950.0,108.0,360.0,1.0,4.68213122712422,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,5182.0,8.552946361122055,0.3,4882.0
1,3887,2669.0,162.0,360.0,1.0,5.087596335232384,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,6556.0,8.78813593986372,0.45,6106.0
1,4009,1717.0,116.0,360.0,1.0,4.7535901911063645,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,5726.0,8.65277248565806,0.32222222222222224,5403.777777777777
0,6277,0.0,118.0,360.0,0.0,4.770684624465665,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,6277.0,8.744647438317532,0.3277777777777778,5949.222222222223
1,1800,1213.0,47.0,360.0,1.0,3.8501476017100584,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,3013.0,8.0106915391303,0.13055555555555556,2882.4444444444443
1,6250,5654.0,188.0,180.0,1.0,5.236441962829949,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,11904.0,9.384629757072872,1.0444444444444445,10859.555555555555
0,4583,1508.0,128.0,360.0,1.0,4.852030263919617,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,6091.0,8.714567550836485,0.35555555555555557,5735.444444444444
1,6333,4583.0,259.0,360.0,1.0,5.556828061699537,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,10916.0,9.29798488182823,0.7194444444444444,10196.555555555555
1,3237,0.0,30.0,360.0,1.0,3.4011973816621555,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3237.0,8.082402253926244,0.08333333333333333,3153.6666666666665
0,3708,2569.0,173.0,360.0,1.0,5.153291594497779,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,6277.0,8.744647438317532,0.48055555555555557,5796.444444444444
1,3941,2336.0,134.0,360.0,1.0,4.897839799950911,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,6277.0,8.744647438317532,0.37222222222222223,5904.777777777777
1,1926,1851.0,50.0,360.0,1.0,3.912023005428146,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,3777.0,8.236685322712457,0.1388888888888889,3638.1111111111113
1,5821,0.0,144.0,360.0,1.0,4.969813299576001,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,5821.0,8.669227347271736,0.4,5421.0
1,4350,0.0,154.0,360.0,1.0,5.0369526024136295,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,4350.0,8.37793112408273,0.42777777777777776,3922.222222222222
0,2510,1983.0,140.0,180.0,1.0,4.941642422609304,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,4493.0,8.41027590907016,0.7777777777777778,3715.222222222222
1,5935,0.0,133.0,360.0,1.0,4.890349128221754,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,5935.0,8.688622307043769,0.36944444444444446,5565.555555555556
